ID_Sankce,ID_kontroly,Vyse_pokuty,Zákon,Paragraf,Datum_nabyti_Pravni_Moci
52967,251203290009801,1000,Zák. 634/1992,§3/c §9/1,5/5/2012
52968,251201110024202,10000,Zák. 552/1991,§19/1,5/12/2012
52969,251201240004701,10000,Zák. 634/1992,§5/2,5/10/2012
52970,271204180306801,1000,Zák. 64/1986,měřidlo  s neplatným úředním o,4/18/2012
52971,401204190557103,1000,Zák. 634/1992,§ 19/1,4/19/2012
52972,271204200306801,1000,Zák. 634/1992,informační povinnosti nedodrže,4/20/2012
52973,221204160252202,2000,Zák. 634/1992,"§ 13,16,",4/16/2012
52974,221204170252202,1000,Zák. 634/1992,"§ 9 ods.1,",4/17/2012
52975,401204170557802,1000,Zák. 64/1986,§ 9/1a,4/17/2012
52976,221204160252201,1000,Zák. 634/1992,"§ 9 ods.1,",4/16/2012
52977,221204190252201,2000,Zák. 634/1992,"§ 3 pís.c,",4/19/2012
52981,401204170550301,2000,Zák. 634/1992,§12/1,4/17/2012
52982,401204170550303,1000,Zák. 634/1992,§12/1,4/17/2012
52983,221204170252201,1000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/17/2012
52984,221204180252201,1000,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/18/2012
52985,401203270556602,1000,Zák. 634/1992,§16/3,4/23/2012
52986,401203070557302,2000,Zák. 22/1997,§ 13/2,4/12/2012
52987,311204200014601,1000,Zák. 634/1992,§13,4/20/2012
52988,401204190558101,1000,Zák. 64/1986,§9/1a),4/19/2012
52989,311204180014601,1000,Zák. 64/1986,§9/1/a,4/18/2012
52991,311204180024701,1000,Zák. 64/1986,§9/1/a,4/18/2012
52992,311204190024701,1000,Zák. 634/1992,§10/1/a,4/19/2012
52993,401204180557602,1000,Zák. 634/1992,§18/1,4/18/2012
52994,401204170551202,1000,Zák. 634/1992,§11/1,4/17/2012
52995,271204230308701,1000,Zák. 634/1992,§ 12 odst. 1 zákona 634/92 Sb.,4/23/2012
52996,401204180551201,1000,Zák. 634/1992,§11/1,4/18/2012
52997,221204160251301,2000,Zák. 634/1992,"§ 13,16 ods.1,",4/16/2012
52998,401204200551201,1000,Zák. 22/1997,§19a/4b),4/20/2012
52999,221204180251301,1000,Zák. 634/1992,"§ 9 ods.1,",4/18/2012
53000,241204230402801,1000,Zák. 634/1992,§12/1,4/23/2012
53001,221204160251302,1000,Zák. 634/1992,"§ 12 ods.1,",4/16/2012
53002,221204190251301,1000,Zák. 634/1992,"§ 12 ods.1,",4/19/2012
53003,211204190104901,1000,Zák. 634/1992,§3a),4/19/2012
53004,211203150104901,1000,Zák. 634/1992,§9odst.1,4/20/2012
53006,221204160250202,1000,Zák. 634/1992,"§ 10 ods.1a,",4/16/2012
53007,221204170250201,1000,Zák. 634/1992,"§ 15 ods.3,",4/17/2012
53008,271204210506701,1000,Zák. 634/1992,§ 3 c),4/21/2012
53009,311204200024701,1000,Zák. 64/1986,§9/1/a,4/20/2012
53010,221204190250201,1000,Zák. 634/1992,"§ 15 ods.3,",4/19/2012
53014,311204200600203,1000,Zák. 634/1992,"§12, §16",4/20/2012
53015,221204200250201,3000,Zák. 634/1992,"§ 10 ods.1 a,",4/20/2012
53016,311204190600201,1000,Zák. 634/1992,§3/a,4/19/2012
53017,271204230506101,1000,Zák. 634/1992,"cizí návody, chyběly české",4/23/2012
53018,221204160251802,1000,Zák. 102/2001,"§ 5 ods.4,",4/16/2012
53019,311204170604501,1000,Zák. 64/1986,§9/1/a,4/17/2012
53020,311204190604501,1500,Zák. 634/1992,"§3/a, §16",4/19/2012
53021,221204160253602,1000,Zák. 102/2001,"§ 5 ods.4,",4/16/2012
53027,221204210023901,1000,Zák. 634/1992,§ 12,4/21/2012
53028,221204190203701,1000,Zák. 64/1986,§ 9 1a),4/19/2012
53029,211203150009902,3000,Zák. 64/1986,§9/1a,4/21/2012
53030,211202080009901,10000,Zák. 634/1992,"§19/1,3;12/1",4/20/2012
53031,211203080019902,3000,Zák. 634/1992,§11/1,4/20/2012
53032,221204190203702,4000,Zák. 634/1992,§ 3 c),4/19/2012
53033,221204210025001,1000,Zák. 634/1992,§ 12,4/21/2012
53034,221204160253601,1000,Zák. 22/1997,"§ 13 ods.9,",4/16/2012
53035,271204180308701,2000,Zák. 634/1992,§ 10 odst. 1 b) z. 634,4/18/2012
53037,271204190308701,2000,Zák. 634/1992,§ 3 písm. c) z. 634,4/19/2012
53040,301204250703401,1000,Zák. 634/1992,§ 3 a),4/25/2012
53041,301204240014301,1000,Zák. 634/1992,§9 odst 1,4/24/2012
53042,221204190205603,1000,Zák. 634/1992,§ 3 c),4/20/2012
53043,221204200251401,500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/20/2012
53044,221204190203501,1000,Zák. 634/1992,"§ 9, § 10, § 11",4/23/2012
53045,271204240016801,3000,Zák. 634/1992,§ 5 odst. 1 písm.a) c),4/24/2012
53046,211204240009901,2000,Zák. 634/1992,"ust. § 13, § 16 odst. 3",4/24/2012
53047,301204250704101,1000,Zák. 634/1992,§ 12 odst. 1,4/25/2012
53049,221204230020801,500,Zák. 64/1986,§ 9 1a),4/23/2012
53050,301204180702101,1000,Zák. 634/1992,§ 10 odst. 1 písm. a),4/18/2012
53057,221204180023901,2000,Zák. 634/1992,§ 19 odst. 1 a 3,4/18/2012
53058,301204190702102,1000,Zák. 634/1992,§ 10 odst. 1 písm. a),4/19/2012
53059,301202220022101,0,Zák. 634/1992,"§3/c,§5/1a",8/14/2012
53060,301202170809201,0,Zák. 634/1992,"§3/c,§5/1a",11/13/2012
53061,301203220022101,0,Zák. 634/1992,"§3/c,§5/1a",8/14/2012
53062,301204100022101,0,Zák. 634/1992,"§3/c,§5/1a",9/14/2012
53063,301204110022101,45000,Zák. 634/1992,"§3/c,§5/1a",11/13/2012
53064,301203220809201,3000,Zák. 634/1992,"§3/a,§12/1",5/5/2012
53065,301203220703201,2000,Zák. 22/1997,§13/9,5/10/2012
53066,301204240702101,1000,Zák. 634/1992,§ 16 odst. 1,4/24/2012
53067,221204060252601,1000,Zák. 634/1992,§ 12,4/6/2012
53068,301203270704401,15000,Zák. 22/1997,§13/9,5/8/2012
53069,301204250702101,1000,Zák. 634/1992,§ 3 písm. a),4/25/2012
53070,301203150703601,0,Zák. 634/1992,"§3/c, §12/1",5/8/2012
53071,301203200800101,3000,Zák. 477/2001,§9/10,5/8/2012
53072,301203200006401,10000,Zák. 634/1992,"§3/c,§12/1,§12/2a",5/8/2012
53073,101201230952801,0,Zák. 102/2001,§ 7-2gh,5/31/2012
53074,101204028701101,1000,Zák. 22/1997,§13/9,4/2/2012
53075,211204260019901,2000,Zák. 634/1992,§ 3 písm.c) zos,4/26/2012
53076,101204118701101,500,Zák. 64/1986,§9/1/a,4/11/2012
53077,221204180251102,1000,Zák. 634/1992,"§ 12 ods.1,",4/18/2012
53078,221204180251101,1000,Zák. 634/1992,"§ 12 ods.1,",4/18/2012
53079,221204200020801,1000,Zák. 22/1997,§ 13 odst. 9,4/20/2012
53080,221204160251102,1000,Zák. 634/1992,"§ 12 ods.1,",4/16/2012
53081,221204190251101,1000,Zák. 634/1992,"§ 12 ods.1,",4/19/2012
53083,101204238701101,1000,Zák. 64/1986,§9/1/a,4/23/2012
53084,221204170250501,1000,Zák. 634/1992,"§ 15 ods.3,",4/17/2012
53085,101204250010201,2000,Zák. 634/1992,§ 3 písm a); § 12 odst. 1,4/25/2012
53086,221204160016901,1000,Zák. 634/1992,"§ 12 ods.1,",4/16/2012
53087,211204240306401,1000,Zák. 64/1986,§ 9,4/24/2012
53088,221204160016902,1000,Zák. 634/1992,"§ 12 ods.1,",4/16/2012
53089,221204170016901,1000,Zák. 634/1992,"§ 16 ods.1,",4/17/2012
53090,211204250306402,1000,Zák. 634/1992,§ 9,4/25/2012
53091,221204190016901,1000,Zák. 634/1992,"§ 12 ods.1,15 ods.3,",4/19/2012
53092,211204260009901,2500,Zák. 634/1992,"ust.§13,16 odst.1 a 3",4/26/2012
53093,221204190016902,1000,Zák. 634/1992,"§ 12 ods.1,",4/19/2012
53101,221204200016901,500,Zák. 64/1986,"§ 9 ods.1 pís.a,",4/20/2012
53102,211204240153501,1000,Zák. 634/1992,§ 11/1,4/24/2012
53103,211204240104102,1000,Zák. 634/1992,"§ 4/3, § 5/1 a)",4/17/2012
53104,211204250104101,1000,Zák. 634/1992,§ 11/1,4/25/2012
53105,301204240009002,1000,Zák. 64/1986,§9 odst.1 písm.a),4/24/2012
53106,251204240015201,500,Zák. 634/1992,§19,4/24/2012
53107,301204250009002,1000,Zák. 64/1986,§9 odst.1 písm.a),4/25/2012
53108,211204260010301,1000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/26/2012
53109,241204230401601,2000,Zák. 64/1986,úředně neověřené 2 váhy,4/23/2012
53110,211204120104401,1000,Zák. 64/1986,§ 9 od1a),4/12/2012
53111,211203200104901,1000,Zák. 634/1992,§16 odst.1,4/25/2012
53113,211204020104901,1000,Zák. 634/1992,"§9odst.1,§16odst.1",4/26/2012
53114,241204170401601,2000,Zák. 64/1986,úředně neověřená váha,4/17/2012
53117,241204230405901,1000,Zák. 353/2003,§107/6,4/23/2012
53118,211204160104401,1000,Zák. 64/1986,§ 9 od1a),4/16/2012
53119,241204120401801,500,Zák. 64/1986,§9 odst. 1 písmene a/,4/26/2012
53122,301204260022202,2000,Zák. 634/1992,§12 odst.1,4/26/2012
53124,241204269405701,1000,Zák. 634/1992,neoceno. výrobků konečnou ceno,4/26/2012
53125,211204200104401,500,Zák. 64/1986,§ 9 od.1a),4/20/2012
53126,301204240808101,1000,Zák. 634/1992,§ 11odst.1,4/24/2012
53127,101201249204701,5000,Zák. 22/1997,výroba a distribocu bez posouz,4/25/2012
53128,101201199204701,5000,Zák. 22/1997,výroba a uvedení na trh bez po,4/24/2012
53129,221204220028703,2000,Zák. 634/1992,"§ 9 ods.1,10ods 1 pís. a,b,",4/22/2012
53130,211204260015102,500,Zák. 64/1986,"§ 9 odst. 1 písm, a)",4/26/2012
53131,311204050605101,1500,Zák. 634/1992,§4/3,4/16/2012
53132,311204200604101,1000,Zák. 22/1997,§13/9,4/20/2012
53133,211204260104401,1000,Zák. 634/1992,§ 12 od.1,4/26/2012
53134,301204260702801,1000,Zák. 64/1986,§ 9 odst. 1 a),4/26/2012
53136,211204250104401,1000,Zák. 634/1992,§ 11 od.1),4/25/2012
53137,301204200702801,2000,Zák. 634/1992,§ 3 písm. a,4/20/2012
53138,101202278808801,1000,Zák. 22/1997,§ 13 odst. 9,4/25/2012
53139,221204260029901,3000,Zák. 634/1992,"§ 9, 12, 16, 18",4/26/2012
53140,301204250702801,1000,Zák. 64/1986,§ 9 odst. 1 a),4/25/2012
53141,221204190020701,1000,Zák. 22/1997,§ 13 odst. 9,4/19/2012
53142,301204230702801,1000,Zák. 64/1986,§9 odst. 1 a),4/23/2012
53143,301204260809201,1000,Zák. 634/1992,§ 11 odst. 1,4/26/2012
53144,301204180702801,1000,Zák. 634/1992,§ 16 odst. 1,4/18/2012
53145,301204260711001,1000,Zák. 634/1992,§18-1,4/26/2012
53146,221204260020801,500,Zák. 64/1986,§ 9 1a),4/26/2012
53148,301204250012801,1000,Zák. 64/1986,§9 odst.1 písm.a),4/25/2012
53149,241204260400602,500,Zák. 634/1992,§9/1,4/26/2012
53150,241204190405402,1000,Zák. 634/1992,§11/1 a §12/1,4/26/2012
53151,301204240012802,1000,Zák. 634/1992,§3 písm. c),4/24/2012
53152,301204250704401,1000,Zák. 64/1986,§ 9 odst.1 písm. b,4/25/2012
53153,211204250104402,500,Zák. 64/1986,§ 9 od.1 a),4/25/2012
53154,241204250402801,1000,Zák. 634/1992,"§12/1,§16/1",4/25/2012
53155,301204260703801,2000,Zák. 634/1992,§3 písm.c,4/26/2012
53156,271203220006301,1000,Zák. 634/1992,§3a,4/23/2012
53157,301203200703201,1000,Zák. 22/1997,§13/9,5/19/2012
53158,271203130506102,2000,Zák. 22/1997,§13/9,4/23/2012
53159,271203260506101,1000,Zák. 634/1992,§12/1,4/20/2012
53160,301203150006401,25000,Zák. 552/1991,,6/5/2012
53161,271203150016801,2000,Zák. 634/1992,§12/1,4/24/2012
53165,241204230405601,500,Zák. 634/1992,§5/1a,4/23/2012
53166,241204240405601,1000,Zák. 634/1992,§12/1,4/24/2012
53167,301204200022101,1000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/20/2012
53168,241204260405601,700,Zák. 634/1992,§3c,4/26/2012
53169,401203230557302,0,Zák. 102/2001,§ 7/2 h,4/25/2012
53170,241204110403803,3000,Zák. 634/1992,§3a §9/1 §10/1a §12/1,4/24/2012
53171,401203270557301,0,Zák. 102/2001,§ 7/2 h,5/10/2012
53172,401202210557302,2000,Zák. 102/2001,§ 8/1 b,4/30/2012
53173,401202090555603,3000,Zák. 102/2001,§ 8/1 b,5/3/2012
53175,401202210013002,2000,Zák. 634/1992,§ 12/1,4/26/2012
53176,401202210013002,3000,Zák. 22/1997,§ 13/9,4/26/2012
53177,401202010552401,2000,Zák. 634/1992,§ 19/3,4/26/2012
53178,401202290552401,6000,Zák. 634/1992,"§ 5/1 a,c, § 13",4/26/2012
53179,401202280557302,3000,Zák. 22/1997,§ 13/9,4/26/2012
53180,401202170558102,2000,Zák. 634/1992,§ 18/1,4/28/2012
53181,401202140557801,3000,Zák. 634/1992,§ 12/2 a,4/26/2012
53182,401202170556603,2000,Zák. 634/1992,§ 12/1,4/27/2012
53183,401202080558101,2000,Zák. 477/2001,§ 9/10,4/27/2012
53184,401202090803701,15000,Zák. 634/1992,§ 3 a,4/27/2012
53185,401203080602503,15000,Zák. 634/1992,"§ 10/1 b, § 12/1",4/28/2012
53186,401202020558301,3000,Zák. 634/1992,§ 13,5/1/2012
53187,401202240557801,2000,Zák. 634/1992,§ 19/3,5/1/2012
53188,401202240558301,10000,Zák. 634/1992,§ 12/1,5/3/2012
53189,401201050557102,5000,Zák. 634/1992,§ 3 c,5/3/2012
53190,401201100555602,0,Zák. 102/2001,§ 7/2 h,3/6/2012
53191,401202110557602,2000,Zák. 64/1986,§ 9/1 a,5/3/2012
53196,401202100013001,4000,Zák. 22/1997,§ 13/9,5/4/2012
53199,211204240154202,1000,Zák. 634/1992,§ 11/1,4/24/2012
53200,301204240700401,1000,Zák. 634/1992,§ 3 písm. c),4/24/2012
53201,211204250154201,1000,Zák. 64/1986,§9/1/a,4/25/2012
53202,211204260154001,2000,Zák. 634/1992,§ 13,4/26/2012
53203,211204270154201,1000,Zák. 634/1992,§11/1,4/27/2012
53204,101204270912702,500,Zák. 64/1986,§9/1/a,4/27/2012
53207,211204270154001,1000,Zák. 64/1986,§ 9 odst.1 písm.a),4/27/2012
53208,251204260330101,1000,Zák. 64/1986,§ 9 odst.1 písm .a),4/26/2012
53211,241204290400901,1000,Zák. 634/1992,§ 12 odst. 1,4/29/2012
53214,211204250103501,1000,Zák. 634/1992,§ 11 odst.1,4/25/2012
53216,301204260700401,1000,Zák. 64/1986,§ 9 odst.1 písm.a),4/26/2012
53218,211204260103501,1000,Zák. 634/1992,§ 12 odst.1,4/26/2012
53220,211204260103502,500,Zák. 64/1986,§ 9 odst.1/a,4/26/2012
53221,301204270700402,1000,Zák. 64/1986,§ 9 odst.1 písm. a),4/27/2012
53224,211204260018401,1000,Zák. 634/1992,por. ust. § 19 odst. 3,4/26/2012
53225,301204240703202,1000,Zák. 64/1986,"§ 9 odst. 1, písm. a)",4/24/2012
53226,241201240401401,18000,Zák. 634/1992,§ 3/c §12/1 §18/1,5/11/2012
53227,211204270150701,1000,Zák. 634/1992,§ 9 odst. 1,4/27/2012
53228,241201110401401,3000,Zák. 634/1992,§ 19/3,5/22/2012
53229,241201110402801,10000,Zák. 634/1992,§ 5/1/a,5/11/2012
53230,241204020405302,1000,Zák. 634/1992,§ 12 odst. 1,4/24/2012
53231,241201190405302,10000,Zák. 634/1992,§12/1 §12/2/a § 16/1,5/15/2012
53232,241204240405302,1000,Zák. 634/1992,§ 12 odst. 2 písm. a),4/24/2012
53233,301204230006401,1000,Zák. 634/1992,§ 11 odst. 1,4/23/2012
53234,241204220027903,5000,Zák. 634/1992,§ 3 písm.a,4/29/2012
53236,101204068902101,10000,Zák. 22/1997,"§ 13 odst. 1,2",4/27/2012
53237,241204230027901,1000,Zák. 64/1986,9/1a,4/23/2012
53238,241204260405301,2000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/26/2012
53239,271204250308801,1000,Zák. 64/1986,"§9,odst.1,písm.a) z.č.64/86",4/25/2012
53240,241204270405301,1000,Zák. 477/2001,§ 9 odst. 10,4/27/2012
53241,211204190015101,1000,Zák. 634/1992,§11 odst.1,4/24/2012
53242,301204260022001,1000,Zák. 64/1986,§ 9 odst. 1 písm. a),4/26/2012
53243,221204270018601,4000,Zák. 634/1992,"§ 5 ods.1 a,19 ods.3,",4/27/2012
53244,211204260105903,1000,Zák. 64/1986,§ 9odst.1 písm.a),4/26/2012
53245,251204270054701,1000,Zák. 634/1992,§ 12 odst. 1,4/27/2012
53246,251204240028301,2000,Zák. 634/1992,§ 3 písm. a),4/24/2012
53247,221204200020701,1000,Zák. 22/1997,"§ 13 ods.9,",4/20/2012
53248,211204250015101,1000,Zák. 634/1992,§11odst.1,4/25/2012
53249,241204240027903,1000,Zák. 102/2001,§ 5 odst. 4,4/24/2012
53250,301204260800101,3000,Zák. 634/1992,"§ 3 a), § 10odst.1,§12odst.1",4/26/2012
53251,211204200006701,1000,Zák. 634/1992,§4odst.3-§5 odst.1 písm.a)c),4/20/2012
53252,311202010604101,10000,Zák. 634/1992,§3písm.c),4/24/2012
53253,311202150605101,3000,Zák. 634/1992,"§16/1,,§4/3,§5/1a,b,§13",4/24/2012
53254,311203130604501,2000,Zák. 634/1992,§12/1,4/24/2012
53255,311203210604301,0,Zák. 102/2001,§3/7,4/24/2012
53256,311203210604301,2000,Zák. 102/2001,§5/4,4/24/2012
53257,311203230600201,4000,Zák. 634/1992,§5/2,4/24/2012
53258,311202280604701,3000,Zák. 634/1992,"§5/1a),c)",4/24/2012
53259,301204259808902,1000,Zák. 634/1992,§ 12 odst. 1,4/25/2012
53260,311202210602001,4000,Zák. 64/1986,31/0272/12,4/24/2012
53261,311202140550602,1000,Zák. 64/1986,§9/1c),4/26/2012
53262,301204269808902,1000,Zák. 634/1992,§ 16 odst. 1,4/26/2012
53263,311202280550601,4000,Zák. 634/1992,"§5/1a,§13,§19/3",4/26/2012
53264,311201030550601,0,Zák. 634/1992,"§5/1a),§13,§19/3",4/26/2012
53265,311202030600201,4000,Zák. 634/1992,§5/2,4/27/2012
53266,311203150605101,1000,Zák. 634/1992,§12/1,4/28/2012
53267,311203140550601,2000,Zák. 634/1992,§15/1,4/30/2012
53268,301204289808902,4000,Zák. 634/1992,§ 3 pís.a,4/29/2012
53269,311201040605102,5000,Zák. 22/1997,§19a/4b,3/5/2012
53270,311201040605102,2000,Zák. 552/1991,§19/1,4/26/2012
53271,301203260802201,2000,Zák. 634/1992,§ 13,4/12/2012
53272,311203070605101,5000,Zák. 634/1992,"§3písm.c),§18/1",4/30/2012
53273,311203060605301,1000,Zák. 634/1992,§16/1,4/30/2012
53274,311203060604101,5000,Zák. 634/1992,"§19/1,§19/3",4/30/2012
53275,241204250027903,1000,Zák. 102/2001,"§ 5, odst.4",4/25/2012
53276,301204230802201,1000,Zák. 634/1992,§ 16 odst. 1,4/23/2012
53277,271204190305201,1000,Zák. 634/1992,"§9,10,11",4/19/2012
53279,301204270802201,1000,Zák. 634/1992,§ 12 odst. 1,4/27/2012
53281,301203140704401,3000,Zák. 634/1992,§9/1,4/24/2012
53282,241204260406001,1500,Zák. 634/1992,"§ 11, odst.1",4/26/2012
53291,221204300020801,1000,Zák. 634/1992,"§ 15 odst. 3, 19 odst. 1",4/30/2012
53292,221204300029901,1000,Zák. 634/1992,§ 15 odst. 3,4/30/2012
53293,101203150052601,1000,Zák. 634/1992,§12/1,4/27/2012
53295,221204250253801,1000,Zák. 634/1992,§ 12,4/25/2012
53296,221204160250201,1000,Zák. 634/1992,§ 10,4/16/2012
53297,221204260250201,1000,Zák. 634/1992,"§ 12, 15",4/26/2012
53298,221204240250201,1000,Zák. 634/1992,"§ 12, 15",4/24/2012
53299,221203260018602,2000,Zák. 634/1992,"§ 5 odst. 1, § 11",4/18/2012
53300,401204270558301,1000,Zák. 634/1992,§ 16/1,4/27/2012
53301,221204270253601,1000,Zák. 634/1992,§ 5 odst. 1,4/27/2012
53302,221204230253601,1000,Zák. 634/1992,§ 9,4/23/2012
53303,221204270252801,500,Zák. 64/1986,§ 9 1a),4/27/2012
53306,221204270252201,1000,Zák. 64/1986,§ 9 1a),4/27/2012
53307,221204260252201,1000,Zák. 634/1992,§ 12,4/26/2012
53308,221204240252201,1000,Zák. 634/1992,§ 3 a),4/24/2012
53309,221204260016901,1000,Zák. 634/1992,§ 3 c),4/26/2012
53310,221204260251302,1000,Zák. 64/1986,§ 9 1a),4/26/2012
53311,221204250251301,1000,Zák. 634/1992,§ 3 a),4/25/2012
53312,401204260803701,2000,Zák. 634/1992,"§ 5/1c), §13",4/26/2012
53313,221204240254501,1000,Zák. 22/1997,§ 13 odst. 9,4/24/2012
53314,221204200254501,2000,Zák. 634/1992,§ 10 1a),4/20/2012
53315,221204180254501,1000,Zák. 64/1986,§ 9 1a),4/18/2012
53316,221204170254501,500,Zák. 64/1986,§ 9 1a),4/17/2012
53317,221204270254501,1000,Zák. 64/1986,§ 9 1a),4/27/2012
53318,311204250014601,1000,Zák. 634/1992,§13,4/25/2012
53319,221204260251101,1000,Zák. 634/1992,§ 12,4/26/2012
53320,311204240014601,2000,Zák. 634/1992,§9,4/24/2012
53321,221204250252601,3000,Zák. 634/1992,§ 3 a),4/25/2012
53324,221204290020903,1000,Zák. 634/1992,§ 3 a),4/29/2012
53326,251201250007501,20000,Zák. 634/1992,§5/a/2,5/15/2012
53327,311204240604501,1000,Zák. 64/1986,§9/1/a,4/24/2012
53329,221204210020901,1000,Zák. 634/1992,"§ 9, 10",4/21/2012
53331,221204250020901,1000,Zák. 634/1992,§ 5 1c),4/25/2012
53332,221204200252802,500,Zák. 64/1986,§ 9 1a),4/20/2012
53333,221203090020801,2000,Zák. 634/1992,§ 5 1a),5/2/2012
53334,221204270251402,500,Zák. 64/1986,§ 9 1a),4/27/2012
53341,301204260013802,2000,Zák. 634/1992,"4/3-5/1a, 13",5/2/2012
53343,301205020013802,2000,Zák. 634/1992,"3a, 9/1",5/2/2012
53344,221204020253602,1000,Zák. 634/1992,§ 3 a),4/2/2012
53345,311204240605101,1000,Zák. 634/1992,§19/3,4/24/2012
53346,101204270010201,2000,Zák. 634/1992,§ 12 odst. 1; § 3 písm a),4/27/2012
53347,211205020010301,1000,Zák. 634/1992,§ 10 odst. 1 písm. a),5/2/2012
53348,311204250604101,1000,Zák. 634/1992,§19/1,4/25/2012
53349,301202220012301,5000,Zák. 22/1997,§13/9,5/22/2012
53350,301203150006401,80000,Zák. 634/1992,§5/1c,6/26/2012
53351,301204030807101,12000,Zák. 634/1992,"§10/1a,§11/1, §19/1,3",5/22/2012
53352,301203010013803,2000,Zák. 634/1992,"§5/1a,§13",6/28/2012
53353,301202020006401,0,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53354,301202069808901,0,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53355,301202170703601,0,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53356,301203070703601,0,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53357,301203290022101,0,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53358,301204110703601,75000,Zák. 634/1992,"§3/c,§12/1,§12/2a§12/2d",5/12/2012
53359,311204240024701,1000,Zák. 634/1992,§13,4/24/2012
53360,311204260024701,1000,Zák. 634/1992,§9,4/26/2012
53365,251203290009802,5000,Zák. 22/1997,§18/2/c,5/3/2012
53367,101201240013403,0,Zák. 634/1992,§ 3c; § 12-1; § 18-1,5/12/2012
53374,301204120012802,1000,Zák. 634/1992,§3/c,4/12/2012
53375,301204120700401,1000,Zák. 64/1986,§9/1/a,4/12/2012
53382,301202280809202,1000,Zák. 634/1992,"§12/1,§16/1",6/5/2012
53383,301203260013801,2000,Zák. 634/1992,§5/1c,5/23/2012
53384,301203150013802,1000,Zák. 634/1992,§5/1c,5/15/2012
53385,301204160804001,15000,Zák. 634/1992,"§15/3,§19/3",5/23/2012
53386,301204180809201,2000,Zák. 634/1992,"§16/1,§12/1",5/19/2012
53387,301202210704602,0,Zák. 634/1992,"§5/1a,§4/3 i), q) příl. 1 a §4",6/26/2012
53388,301202220012301,0,Zák. 634/1992,"§5/1a,§4/3 i) a q), h)",6/26/2012
53389,301204110704101,500000,Zák. 634/1992,"§5/1a,§4/3 i),q),h)",6/26/2012
53391,101204200952801,0,Zák. 102/2001,§ 3-1; § 7-2gh,6/6/2012
53392,301205020009001,1000,Zák. 64/1986,§ 9 odst.1 písm.a),5/2/2012
53393,301205020704101,1000,Zák. 634/1992,§ 16 odst. 1,5/2/2012
53394,241204160027903,1000,Zák. 102/2001,§  odst. 4,5/3/2012
53395,301205030704101,1000,Zák. 64/1986,§ 9 odst. 1 písm.a,5/3/2012
53398,241205020027901,1000,Zák. 64/1986,§9/1/a,5/2/2012
53399,301205020702101,1000,Zák. 634/1992,§ 10 odst. 1 písm. a),5/2/2012
53400,211204110019901,1000,Zák. 64/1986,§ 9 odst 1 písm a,4/11/2012
53401,301205030702101,1000,Zák. 634/1992,§ 12 odfst. 1,5/3/2012
53402,271205020005101,1000,Zák. 64/1986,"§ 9, odst. 1a",5/2/2012
53403,211205030104102,1000,Zák. 634/1992,§ 3 a),5/3/2012
53404,401205030556801,1000,Zák. 634/1992,§ 12/1,5/3/2012
53405,241205020403801,1000,Zák. 634/1992,§10/1a §12/1,5/2/2012
53406,211204260104001,1000,Zák. 64/1986,§ 9 odst. 1a,4/26/2012
53407,211205020105901,1000,Zák. 64/1986,§ 9 ODST. 1 PÍSM. A),5/2/2012
