ID_zakazu,ID_kontroly,Sortiment,Mnozstvi,Jednotka,Cena_celkem,Dle_zakona
82419,301305140013801,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82420,301305140013802,Obuv blíže nespecifikovaná,13,kus,2470,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82421,301305140013802,Obuv blíže nespecifikovaná,15,kus,3750,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82422,301305140013802,Obuv blíže nespecifikovaná,14,kus,4900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82423,301305140013802,Obuv blíže nespecifikovaná,18,kus,5220,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82424,311305090014601,"Další zahradnické potřeby (semena, stromky, balzámy, antimech)",6,kus,102,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82425,311305090014601,Ruční zahradnické nářadí,2,kus,374,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82426,311305090014601,Ruční zahradnické nářadí,2,kus,132,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82427,311305090014601,Ruční zahradnické nářadí,1,kus,60,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82428,311305090014601,Ruční zahradnické nářadí,6,kus,180,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82429,311305090014601,Ruční zahradnické nářadí,3,kus,108,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82430,311305090014601,Ruční zahradnické nářadí,4,kus,136,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82431,311305090014601,Ruční zahradnické nářadí,4,kus,84,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82432,311305090014601,Ruční zahradnické nářadí,4,kus,136,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82433,311305090014601,Ruční zahradnické nářadí,7,kus,406,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82434,311305090014601,Ruční zahradnické nářadí,2,kus,160,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82435,311305070604701,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82436,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",16,kus,1920,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82437,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",14,kus,6566,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82438,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",12,kus,5988,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82439,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",9,kus,2511,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82440,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,298,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82441,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",12,kus,2388,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82442,271305140016801,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",22,kus,1078,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82443,101305159907701,Malé domácí elektrické spotřebiče - nespecifikováno,0,kus,0,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82444,211305150103801,OOP ostatní,23,kus,115,"22/1997, §18a, odst.1 - inspektor.zákaz uvádění na trh, do provozu nebo distribuce výrobku po potřeb. dobu kontroly"
82445,211305150105301,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82446,251305130007602,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82447,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",1,kus,57,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82448,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",3,kus,159,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82449,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",5,kus,125,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82450,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",6,kus,210,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82451,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",3,kus,144,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82452,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",1,kus,130,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82453,401305100011002,"Domácí zvířata a potřeby pro jejich chov, mimo koně",1,kus,135,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82454,401305100556402,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82455,271305150005101,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82456,271305150018501,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82457,271305130018502,Laserová ukazovátka,6,kus,174,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82458,271305130018502,Laserová ukazovátka,22,kus,770,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82459,101305150152803,Oděvy a textil obecně,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82460,271305130308701,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82461,301305160009001,Obuv blíže nespecifikovaná,12,kus,2160,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82462,301305160009001,Obuv blíže nespecifikovaná,9,kus,1071,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82463,301305160009001,Obuv blíže nespecifikovaná,18,kus,2160,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82464,301305160009001,Obuv blíže nespecifikovaná,12,kus,1428,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82465,301305160009001,Obuv blíže nespecifikovaná,8,kus,1032,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82466,301305160009001,Obuv blíže nespecifikovaná,6,kus,714,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82467,301305160009001,Drobná textilní galanterie,3,kus,60,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82468,301305160009001,Květiny,4,kus,600,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82469,301305160009001,Květiny,4,kus,480,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82470,401305070004502,Čerpací stojany při prodeji PHM,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82471,271305130305001,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",6,kus,117.96,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82472,271305130305001,Oděvy a textil obecně,11,kus,165,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82473,271305130305001,Oděvy a textil obecně,10,kus,250,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82474,271305130305001,"Ostatní výrobky (WC-papír, kapesníky, ručníky, houby a další nespecifik)",5,kus,745,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82475,271305130305001,"Ostatní výrobky (WC-papír, kapesníky, ručníky, houby a další nespecifik)",13,kus,637,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82476,271305130305001,Výrobky kožené a textilní galanterie,20,kus,300,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82477,271305130305001,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",1,kus,79,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82478,401305160004501,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82479,241305070405602,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82480,241305130405601,Elektronické zboží - nespecifikováno,5,kus,345,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82481,241305130405601,Elektronické zboží - nespecifikováno,3,kus,297,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82482,241305130405602,Elektronické zboží - nespecifikováno,5,kus,395,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82483,241305130405602,Elektronické zboží - nespecifikováno,99,kus,594,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82484,271305160024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",3,kus,990,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82485,271305160024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,300,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82486,271305160024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",1,kus,199,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82487,271305160024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,518,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82488,271305160024101,Příslušenství pro dopr.prostředky nespecifikované (ne dět.autosedačky!),6,kus,714,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82489,271305160024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",1,kus,520,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82490,271305160024101,Příslušenství pro dopr.prostředky nespecifikované (ne dět.autosedačky!),2,kus,300,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82491,271305160024101,Příslušenství pro dopr.prostředky nespecifikované (ne dět.autosedačky!),2,kus,138,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82492,101305150052802,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82493,241305130406003,Malé domácí elektrické spotřebiče - nespecifikováno,2,kus,538,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82494,241305130406003,Malé domácí elektrické spotřebiče - nespecifikováno,1,kus,709,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82495,241305130406003,Zapalovače,15,kus,150,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82496,271305140006301,Oděvy a textil obecně,3,kus,1350,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82497,271305140006301,Oděvy a textil obecně,20,kus,1400,"64/1986, §7a, odst 1a) - Ředitelské pozastavení pro podezření na ohrožení oprávněného zájmu"
82498,271305140006301,Oděvy a textil obecně,5,kus,1950,"64/1986, §7a, odst 1a) - Ředitelské pozastavení pro podezření na ohrožení oprávněného zájmu"
82499,271305140006301,Oděvy a textil obecně,3,kus,540,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82500,271305140006301,Oděvy a textil obecně,8,kus,2800,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82501,271305140006301,Oděvy a textil obecně,9,kus,2610,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82502,271305140006301,Oděvy a textil obecně,4,kus,4800,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82503,271305140006301,Oděvy a textil obecně,6,kus,420,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82504,251305130301602,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82505,251305150301601,TK-rádiová a telekomunik. zařízení mimo domácnost a drob.užití - obecně,1,kus,727,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82506,251305150301601,Výrobky pouze vyhledávané Rapexem,1,kus,1197,"102/2001, §7, odst 2f) - Inspektorský dočasný zákaz v oblasti bezpečnosti výrobku"
82507,211305170105301,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82508,211305150104901,Nátěrové barvy  a tapety (včetně textilních),9,kus,531,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82509,211305150104901,Nátěrové barvy  a tapety (včetně textilních),15,kus,435,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82510,211305150104901,Nátěrové barvy  a tapety (včetně textilních),7,kus,623,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82511,211305150104901,Nátěrové barvy  a tapety (včetně textilních),9,kus,405,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82512,211305160104901,Nátěrové barvy  a tapety (včetně textilních),9,kus,1071,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82513,211305160104901,Nátěrové barvy  a tapety (včetně textilních),17,kus,1003,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82514,211305160104901,Nátěrové barvy  a tapety (včetně textilních),8,kus,1352,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82515,211305170153502,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82516,211305160153501,Oděvy a textil obecně,8,kus,2800,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
82517,211305170103801,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
82518,211305170104102,Oděvy a textil obecně,15,kus,5850,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
